radio_cens,Casa Tipo A,Casa Tipo B,Casilla,Departamento,Local no construido para habitación,NSA :,Pieza en hotel familiar o pensión,Pieza en inquilinato,Rancho,Total,Vivienda móvil
821330504,13,56,8,0,0,0,0,0,32,109,0
821330505,15,37,1,0,0,0,0,0,12,65,0
821330506,0,2,0,0,0,0,0,0,0,2,0
821330507,1,2,0,0,0,0,0,0,1,4,0
821330508,2,3,0,0,0,0,0,0,2,7,0
821330509,14,40,1,0,0,0,0,0,4,59,0
821330510,3,12,0,0,0,1,0,0,1,16,0
821330511,4,57,1,0,0,0,0,0,12,74,0
821330512,5,13,1,0,0,0,0,0,2,21,0
821330513,0,7,1,0,0,0,0,0,0,8,0
821330514,16,16,0,0,0,0,0,0,7,39,0
821330515,4,17,0,0,0,0,0,0,1,22,0
821330516,1,10,0,0,0,0,0,0,1,12,0
821330517,63,43,4,0,0,1,0,0,11,121,0
821330518,36,11,3,0,0,0,0,0,4,54,0
821330519,0,0,0,0,0,0,0,0,0,0,0
821330520,8,6,1,0,0,0,0,0,0,15,0
821330521,0,0,0,0,0,0,0,0,0,0,0
821330522,3,28,0,0,0,0,0,0,10,41,0
821330523,2,12,0,0,0,0,0,0,12,26,0
821330524,0,31,1,0,0,0,0,0,2,34,0
821330525,6,34,0,0,0,0,0,0,1,41,0
821330526,6,5,0,0,0,0,0,0,2,13,0
821330527,8,8,2,0,0,0,0,0,1,19,0
821330528,37,13,0,0,0,0,0,0,4,54,0
821330529,8,2,0,0,0,0,0,0,0,10,0
821330530,2,13,0,0,0,0,0,0,0,15,0
821330531,5,7,0,0,0,0,0,0,1,13,0
821330532,6,4,0,0,0,0,0,0,2,12,0
821330533,270,54,11,0,0,5,0,0,6,341,0
821330534,139,80,10,0,1,0,0,1,20,251,0
821330601,8,3,0,0,0,0,0,0,1,12,0
821330602,26,10,0,0,0,0,0,0,38,74,0
821330603,63,37,0,0,0,0,0,0,10,110,0
821330604,485,37,2,6,1,2,0,3,4,538,0
821330605,298,106,6,0,0,1,0,1,7,419,1
821330606,7,3,0,0,0,0,0,0,0,10,0
821330607,4,2,0,0,0,0,0,0,0,6,0
821330608,85,12,1,0,0,0,0,0,3,101,0
821330609,7,3,0,0,0,0,0,0,0,10,0
821330610,14,6,0,0,0,0,0,0,1,21,0
821330611,7,1,0,0,0,0,0,0,0,8,0
821330612,8,2,0,0,0,0,0,0,0,11,1
821330613,14,2,0,0,0,0,0,0,0,16,0
821330614,29,11,0,0,0,0,0,0,0,40,0
821330615,5,3,0,0,0,0,0,0,0,8,0
821330616,3,3,0,0,0,0,0,0,0,6,0
821330617,157,97,19,0,1,1,0,0,20,294,0
821330618,243,59,0,1,1,0,0,1,0,305,0
821330619,567,24,0,16,1,1,0,2,0,610,0
821330620,291,194,4,1,0,0,0,0,20,510,0
821330621,255,15,1,15,1,2,0,2,0,289,0
821330622,12,8,0,0,0,0,0,0,0,20,0
821330623,16,7,0,0,0,0,0,0,0,23,0
821330624,14,2,0,0,0,0,0,0,0,16,0
821330625,6,3,0,0,0,0,0,0,0,9,0
821330626,14,3,1,0,0,0,0,0,0,18,0
821330627,13,1,0,0,0,0,0,0,0,14,0
821330628,3,5,1,0,0,0,0,0,0,9,0
821330629,317,151,2,0,1,0,0,2,2,475,0
821330630,229,31,0,2,1,2,0,3,0,266,0
821330631,225,47,1,0,0,0,0,1,0,274,0
